,r2_score,MAPE,RMSPE,MSE,description,category
0,-2.4386939243040673,0.31,0.3375376185758717,3914.816184966631,Monthly gasoline imports to Australia in kb/d,oil_products
0,-0.8480934060590981,0.17,0.19334496994163633,29130.95642201978,Monthly oil products imports to Australia in kb/d,oil_products
0,-0.09744187468301768,0.19,0.24492189649248294,145.35700059299344,Monthly other oil products imports to Australia in kb/d,oil_products
0,0.48706402288384754,0.13,0.17157884139061877,330.9734179118819,Monthly gasoline refinery production in Australia in kb/d,oil_products
0,-2.1160310053715277,0.5,0.5786026802018576,2091.253099638782,Monthly diesel refinery production in Australia in kb/d,oil_products
0,-3.7753743133418576,0.58,0.5945324431152187,149.0907278489185,Monthly jet/kero refinery production in Australia in kb/d,oil_products
0,-34.73676469966317,1.76,1.8963950538674041,111.35700660229648,Monthly LPG production in Australia in kb/d,NGLs
0,-15.083952484756349,0.51,0.5570092492873602,449.8706851776761,Monthly other oil products refinery production in Australia in kb/d,oil_products
0,0.02487701559931732,0.18,0.22376338004460256,3071.211939010518,Monthly oil products refinery production in Australia in kb/d,oil_products
0,-3.6016883044681984,0.48,0.6030206267962259,2194.519269509652,Monthly crude oil production in Australia in kb/d,crude_oil
0,-2.5077710646704654,0.16,0.20951441645973506,1430.558762086684,Monthly condensate production in Australia in kb/d,condensate
0,-0.9995228160899261,0.14,0.1713459037603291,2200.6756835550514,Monthly liquids production in Australia in kb/d,liquids
0,-0.6992525626113917,1.56,2.0013429230783877,6401.202828041794,Monthly crude oil exports for Indonesia in kb/d,crude_oil
0,-1.6974815952044287,1.11,1.3462617756447037,61.265712187385915,Monthly condensate exports from Indonesia in kb/d,condensate
0,-1.0353434271106283,0.6,0.9956357116069573,0.00016321644556180896,Monthly LPG exports from Indonesia in kb/d,NGLs
0,-0.07488588875045421,96.53,371.55555132867914,64.59257138463754,Monthly gasoline exports from Indonesia in kb/d,oil_products
0,-0.021702208435352865,1567268.29,3703936.0277711074,8.378442267526117,Monthly naphtha exports from Indonesia in kb/d,oil_products
0,-4.386828198995883,324.66,402.3927500238278,117.58209680646308,Monthly jet/kero exports from Indonesia in kb/d,oil_products
0,-0.3252516831150194,942397.45,3195557.8079837137,132.7616248689017,Monthly gasoil exports from Indonesia in kb/d,oil_products
0,-1.9164565419571113,0.95,1.4196273399354788,3774.8308379005034,Monthly fuel oil exports from Indonesia in kb/d,oil_products
0,-1.8582788907291108,0.45,0.48523871749333586,26663.837721515167,Monthly crude oil imports to Indonesia in kb/d,crude_oil
0,-0.4935172114378503,0.15,0.22373078140946603,1458.1479291593948,Monthly LPG imports to Indonesia in kb/d,NGLs
0,-2.0505629645604024,0.2,0.2259010849781993,7649.35507674985,Monthly gasoline imports to Indonesia in kb/d,oil_products
0,0.13207839598685378,0.4,0.5306545582518846,1535.5220023408426,Monthly gasoil imports to Indonesia in kb/d,oil_products
0,-0.1661573304822963,0.32,0.38875116324175835,90.80115415133498,Monthly jet and kerosene imports to Indonesia in kb/d,oil_products
0,-0.16305479679571966,0.85,1.4566408683424639,225.85441217134436,Monthly fuel oil imports to Indonesia in kb/d,oil_products
0,-0.21116952492151952,0.56,1.551916294081002,304.0959400963795,Monthly naphtha imports to Indonesia in kb/d,oil_products
0,0.7677784372519364,0.07,0.09030145015847915,2.1832806732826935,Monthly LPG refinery production in Indonesia in kb/d,NGLs
0,0.4086352534158514,0.07,0.08034034444408744,215.29735752686756,Monthly gasoline refinery production in Indonesia in kb/d,oil_products
0,0.14072514547541692,0.07,0.07974519495096237,663.1080497878729,Monthly gasoil refinery production in Indonesia in kb/d,oil_products
0,0.040424668325780955,0.08,0.09167273439913669,46.34190313318776,Monthly jet/kero refinery production in Indonesia in kb/d,oil_products
0,0.7606836110531963,0.1,0.12890963744833578,16.0380549537994,Monthly fuel oil refinery production in Indonesia in kb/d,oil_products
0,0.8544650044544368,0.16,0.22857978906009077,58.42860481617003,Monthly naphtha refinery production for Indonesia in kb/d,oil_products
0,0.01668891823617258,0.07,0.0906851539795486,3703.0318171139093,Monthly oil products refinery production for Indonesia in kb/d,oil_products
0,-0.5685761752317655,0.1,0.13034183043731581,1405.4696290158363,Monthly LPG implied demand in Indonesia in kb/d,NGLs
0,0.48801745047390077,0.17,0.21944226408783457,329.33496878798667,Monthly naphtha demand in Indonesia in kb/d,oil_products
0,-2.863291736800713,0.16,0.17696154694263388,10280.724650785576,Monthly gasoline demand in Indonesia in kb/d,oil_products
0,-3.731631155542903,0.3,0.32255049386091,913.0211162975976,Monthly kerosene demand in Indonesia in kb/d,oil_products
0,-2.187847484012888,0.13,0.1623421611890133,5367.085961373957,Monthly gasoil demand in Indonesia in kb/d,oil_products
0,-0.934851320149654,1.22,3.1588464873173474,255.4974461414909,Monthly fuel oil demand in Indonesia in kb/d,oil_products
0,-0.8297619709164585,0.07,0.0850184108761686,16787.301936687854,Monthly oil products demand in Indonesia in kb/d,oil_products
0,0.3492336143620838,0.1,0.11694462221921934,13429.280168047977,Monthly crude oil imports to Japan from Saudi Arabia in kb/d,crude_oil
0,-4.011840457306726,0.28,0.29955403460035557,99966.71915673003,Monthly crude oil imports to Japan from UAE in kb/d,crude_oil
